סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,
14,8315,תל אביב  יפו,5000,861.4,203,0,488,225,0,225,27,10,2,12,0,0,3,0,5,0,0,0,0,0,0,12,9,63,13,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,
14,8316,תל אביב  יפו,5000,863,201,0,497,299,2,297,17,12,1,21,0,0,3,1,3,0,0,0,0,0,1,14,46,78,21,0,0,0,1,35,0,0,0,0,0,0,0,0,0,2,0,0,0,23,18,
14,8317,תל אביב  יפו,5000,865.1,46,0,480,240,0,240,28,4,0,36,0,0,6,0,1,0,0,0,0,0,0,12,2,42,43,0,0,0,13,38,0,1,0,0,0,0,0,0,1,0,0,0,0,8,5,
14,8318,תל אביב  יפו,5000,865.2,46,0,480,272,1,271,43,6,1,38,0,0,10,0,3,0,0,0,0,0,0,12,3,60,32,0,0,0,16,27,0,0,0,0,0,0,0,0,1,0,0,0,0,13,6,
14,8319,תל אביב  יפו,5000,865.3,46,0,478,236,0,236,39,3,0,45,0,0,2,0,0,0,0,0,0,0,0,8,4,36,38,0,0,0,15,31,0,0,0,0,0,0,1,0,0,1,0,0,0,5,8,
14,8320,תל אביב  יפו,5000,866.1,200,0,570,217,5,212,7,10,0,29,0,0,0,0,0,0,0,0,0,0,1,28,6,91,5,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,
14,8321,תל אביב  יפו,5000,866.2,200,0,570,271,5,266,15,15,0,9,0,0,3,0,1,0,0,0,0,0,1,26,22,110,7,0,0,0,3,21,0,0,0,0,0,0,0,0,0,1,0,0,0,21,11,
14,8322,תל אביב  יפו,5000,866.3,200,0,570,253,3,250,11,7,1,9,0,0,1,0,3,0,0,0,0,0,2,23,22,98,8,0,0,0,3,15,0,0,0,1,0,0,0,0,1,0,0,0,0,32,13,
14,8323,תל אביב  יפו,5000,866.4,200,0,570,282,2,280,12,7,4,7,0,0,7,0,1,0,0,0,0,0,1,21,26,119,16,0,1,0,1,28,0,0,1,0,0,0,0,1,0,1,0,1,0,19,6,
14,8324,תל אביב  יפו,5000,866.5,200,0,570,271,2,269,14,10,3,12,0,0,4,7,1,0,0,0,0,0,1,22,37,78,7,0,0,0,5,26,0,0,0,0,0,0,0,1,0,1,0,0,0,26,14,
14,8325,תל אביב  יפו,5000,866.6,200,0,566,258,1,257,13,13,1,15,0,0,9,0,4,0,0,0,0,0,0,16,38,58,8,0,0,0,4,37,0,0,0,0,0,0,0,0,0,3,0,0,0,28,10,
14,8326,תל אביב  יפו,5000,869,48,0,382,179,1,178,7,8,0,31,0,0,1,0,3,0,0,0,0,0,0,4,12,64,10,0,0,0,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,
14,8327,תל אביב  יפו,5000,870,48,1,445,196,3,193,9,6,1,28,0,0,4,1,1,0,0,0,0,0,0,8,28,58,9,0,0,0,4,13,0,0,0,0,0,1,0,0,0,1,0,0,0,16,5,
14,8328,תל אביב  יפו,5000,871,48,0,630,229,2,227,10,3,2,19,0,0,6,0,0,0,0,0,0,0,0,21,26,75,10,0,0,0,7,13,0,0,0,0,0,1,0,0,1,2,0,0,0,17,14,
14,8329,תל אביב  יפו,5000,872,48,0,562,267,8,259,17,10,1,15,0,0,6,0,0,0,0,0,0,2,0,18,34,80,11,0,0,0,15,24,0,0,0,0,1,0,0,0,0,0,0,0,0,14,11,
14,8330,תל אביב  יפו,5000,874,48,0,504,210,2,208,4,8,0,7,0,0,5,0,3,0,0,0,0,0,0,18,24,75,8,0,0,0,9,20,1,0,0,0,0,0,0,0,0,1,0,0,0,21,4,
14,8331,תל אביב  יפו,5000,877,250,0,610,342,1,341,11,12,3,3,0,1,9,0,7,0,0,0,0,0,0,11,13,127,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,74,29,
14,8332,תל אביב  יפו,5000,879.1,76,0,473,199,1,198,21,5,0,76,0,0,3,0,1,0,0,0,0,0,0,2,8,18,22,0,0,0,30,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,
14,8333,תל אביב  יפו,5000,879.2,76,0,473,189,1,188,20,1,0,77,0,0,0,0,0,0,0,0,0,0,0,7,7,19,23,0,0,0,15,16,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,
14,8334,תל אביב  יפו,5000,879.3,76,0,472,211,2,209,18,3,1,77,0,0,0,0,1,0,0,0,0,0,0,2,6,11,24,0,0,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,
14,8335,תל אביב  יפו,5000,880,118,0,496,221,0,221,33,2,0,84,0,0,2,0,0,0,0,0,0,0,0,4,4,14,29,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
14,8336,תל אביב  יפו,5000,881,249,0,620,313,2,311,11,9,0,29,0,0,2,0,1,0,0,0,0,0,0,12,26,121,13,0,0,0,17,22,0,0,0,0,0,0,0,0,0,1,1,0,0,29,17,
14,8337,תל אביב  יפו,5000,882,118,0,613,397,1,396,93,5,0,77,0,0,1,0,1,0,0,0,0,0,0,23,4,44,71,0,0,0,8,57,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8,
14,8338,תל אביב  יפו,5000,883,118,0,528,273,3,270,51,5,0,67,0,0,4,0,3,0,0,0,0,0,0,5,1,45,43,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,
14,8339,תל אביב  יפו,5000,887.1,297,0,651,264,2,262,50,2,0,73,0,0,0,0,4,0,0,0,0,0,0,16,3,27,38,0,0,0,23,20,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,
14,8340,תל אביב  יפו,5000,887.2,297,1,650,312,4,308,66,4,1,60,0,0,2,0,2,0,0,0,0,0,0,12,8,27,49,0,2,0,30,27,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,
14,8341,תל אביב  יפו,5000,889.1,84,0,613,239,3,236,52,4,1,25,0,0,2,0,1,1,0,0,0,0,0,16,7,18,53,0,0,0,7,42,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,
14,8342,תל אביב  יפו,5000,889.2,84,1,613,318,0,318,83,5,1,17,0,0,3,1,7,0,0,0,0,0,0,33,9,23,63,0,0,0,2,63,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,
14,8343,תל אביב  יפו,5000,889.3,84,0,613,307,1,306,72,4,0,41,0,0,3,0,4,0,0,0,0,0,0,23,14,22,55,0,0,0,9,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,
14,8344,תל אביב  יפו,5000,889.4,84,0,613,294,1,293,61,7,0,31,0,0,3,0,1,0,0,0,0,0,0,19,19,36,54,0,0,0,9,46,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,
14,8345,תל אביב  יפו,5000,889.5,84,0,613,306,3,303,61,4,0,54,0,0,0,0,1,0,0,0,0,0,0,23,3,21,61,0,0,0,12,56,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,
14,8346,תל אביב  יפו,5000,889.6,84,0,609,323,1,322,101,5,1,12,0,0,2,0,2,0,0,0,0,0,0,17,4,23,80,0,0,0,3,64,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,
14,8347,תל אביב  יפו,5000,895,48,0,494,244,2,242,12,9,0,22,0,0,11,0,5,0,0,0,0,0,1,15,18,74,15,0,0,0,11,19,0,0,0,0,0,0,1,0,0,2,0,0,0,17,10,
14,8348,תל אביב  יפו,5000,896.1,27,0,532,293,1,292,12,10,2,4,0,0,4,0,2,0,0,0,0,0,0,17,30,134,7,0,0,1,3,25,0,1,0,0,0,0,0,0,0,0,0,0,0,29,11,
14,8349,תל אביב  יפו,5000,896.2,27,0,532,237,3,234,4,6,3,10,0,0,6,0,0,0,0,0,0,0,4,22,23,83,8,1,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0,0,26,12,
14,8350,תל אביב  יפו,5000,896.3,27,0,532,245,1,244,6,7,3,7,0,0,2,0,3,0,0,1,0,1,0,9,26,92,7,0,0,0,2,30,0,0,0,1,1,1,0,0,0,3,0,0,0,29,13,
14,8351,תל אביב  יפו,5000,897,249,0,530,303,3,300,3,14,1,10,0,0,7,0,1,0,0,0,0,0,0,21,34,121,8,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,19,15,
14,8352,תל אביב  יפו,5000,916,113,0,438,201,0,201,32,3,2,13,0,0,1,0,3,0,0,0,0,0,0,23,11,18,42,0,0,0,2,42,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,
14,8353,תל אביב  יפו,5000,918,113,1,632,323,1,322,67,2,0,72,0,0,0,0,1,0,0,0,0,0,0,15,5,28,53,0,0,0,20,52,0,0,0,0,0,0,1,0,0,3,0,0,0,2,1,
14,8354,תל אביב  יפו,5000,919,113,0,564,194,1,193,16,0,0,92,0,0,0,0,1,0,0,0,0,0,0,5,2,10,23,0,0,0,27,10,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,
14,8355,תל אביב  יפו,5000,923.1,51,0,481,166,2,164,23,1,0,60,0,0,1,0,0,0,0,0,0,0,0,4,2,7,18,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14,8356,תל אביב  יפו,5000,923.2,51,0,481,204,3,201,21,0,0,103,0,0,1,0,0,0,0,0,0,0,0,6,0,4,29,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14,8357,תל אביב  יפו,5000,923.3,51,0,481,206,1,205,26,0,0,84,0,0,4,0,0,0,0,0,0,0,0,3,2,9,20,0,0,0,26,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,
14,8358,תל אביב  יפו,5000,926.1,110,0,617,289,2,287,30,4,0,91,0,0,5,0,3,0,0,0,0,0,0,7,3,18,35,0,0,0,52,31,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,
14,8359,תל אביב  יפו,5000,926.2,110,0,617,262,0,262,32,5,0,69,0,0,9,0,1,0,0,0,0,1,0,8,0,18,35,0,0,0,54,18,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2,
14,8360,תל אביב  יפו,5000,926.3,110,0,615,249,1,248,26,5,0,81,0,0,9,0,2,0,0,0,0,0,0,7,3,14,42,0,0,0,38,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,
14,8361,תל אביב  יפו,5000,927.1,230,0,513,220,1,219,10,2,0,92,0,0,1,0,0,0,0,0,0,0,0,5,4,17,16,0,0,0,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
14,8362,תל אביב  יפו,5000,927.2,230,0,513,183,0,183,22,4,0,75,0,0,2,0,1,0,0,0,0,0,0,2,2,13,26,1,0,0,23,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
14,8363,תל אביב  יפו,5000,927.3,230,1,513,180,0,180,20,2,0,54,0,0,4,0,1,0,0,0,0,0,0,5,1,19,17,0,0,0,31,17,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,
14,8364,תל אביב  יפו,5000,927.4,230,0,512,197,0,197,21,5,0,63,0,0,0,0,1,0,0,0,0,0,0,1,3,21,14,1,0,0,45,15,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,
14,8365,תל אביב  יפו,5000,935.1,202,0,496,222,2,220,18,11,0,45,0,0,6,0,1,0,0,0,0,0,0,9,9,44,13,0,0,0,23,26,1,0,0,0,0,0,0,0,0,3,0,0,0,6,5,
14,8366,תל אביב  יפו,5000,935.2,202,0,496,207,3,204,9,3,0,66,0,0,4,0,4,0,0,0,1,0,0,5,18,23,16,0,0,0,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
14,8367,תל אביב  יפו,5000,935.3,202,0,496,199,1,198,11,7,0,43,0,0,3,0,0,0,0,0,0,0,0,6,17,46,11,0,1,0,24,14,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,
14,8368,תל אביב  יפו,5000,935.4,202,0,495,184,0,184,10,1,0,61,0,0,2,1,2,0,0,0,0,0,0,5,11,32,26,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,
14,8369,תל אביב  יפו,5000,962,113,0,583,306,2,304,49,4,0,72,0,0,1,0,6,0,0,0,0,0,0,24,7,18,66,0,0,0,9,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,
14,8370,תל אביב  יפו,5000,967,152,0,444,200,0,200,39,6,0,14,0,0,3,1,3,0,0,0,0,0,1,21,3,28,37,0,0,0,4,26,0,0,0,0,0,0,0,0,0,3,1,0,0,4,6,
8,3993,אבטין,652,1,1,0,604,186,3,183,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,101,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,
8,3994,אבטין,652,2,1,0,596,170,2,168,2,0,0,71,0,0,0,0,1,0,0,0,1,0,0,0,0,12,2,0,0,0,76,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
8,3995,אבטין,652,3.1,3,0,338,153,0,153,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
8,3996,אבטין,652,3.2,3,0,338,149,0,149,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
10,5369,אבן יהודה,182,1.1,2,0,561,420,2,418,44,15,7,0,0,0,10,0,3,0,0,0,0,0,0,48,8,133,26,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,
10,5370,אבן יהודה,182,1.2,2,0,561,422,1,421,28,20,8,0,0,1,25,0,0,0,0,0,1,0,0,46,6,167,17,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1,0,0,13,24,
10,5371,אבן יהודה,182,1.3,2,0,561,404,0,404,29,30,5,0,0,0,25,0,5,0,0,0,0,0,0,43,7,137,23,0,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,23,32,
10,5372,אבן יהודה,182,2.1,8,0,615,460,1,459,44,24,0,1,0,0,7,0,2,0,0,0,0,0,0,43,10,98,46,0,0,0,0,132,0,0,0,0,0,0,0,0,0,3,0,0,0,15,34,
10,5373,אבן יהודה,182,2.2,8,1,614,457,1,456,50,15,1,1,0,0,12,0,3,0,0,0,0,0,0,55,11,98,48,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,0,0,10,23,
10,5374,אבן יהודה,182,3,9,0,700,549,0,549,66,22,0,1,0,0,4,0,2,0,0,0,0,0,0,102,16,57,50,0,1,0,0,187,0,0,0,0,0,0,0,0,0,3,0,0,0,1,37,
10,5375,אבן יהודה,182,5.1,5,0,336,223,2,221,29,8,0,2,0,0,7,0,2,0,0,0,0,0,0,15,3,59,16,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,
10,5376,אבן יהודה,182,5.2,5,0,335,231,0,231,34,17,0,0,0,0,6,0,5,0,0,0,0,0,0,17,7,54,17,0,0,0,0,49,0,0,0,0,0,0,0,0,0,2,0,0,0,8,15,
10,5377,אבן יהודה,182,6.1,7,0,334,271,0,271,31,13,0,0,0,0,1,0,3,0,0,0,0,0,0,43,5,36,17,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,
10,5378,אבן יהודה,182,6.2,4,0,334,260,3,257,29,15,0,0,0,0,4,0,5,0,0,0,0,0,0,24,13,32,33,0,0,0,0,83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,
10,5379,אבן יהודה,182,9.1,4,0,637,463,0,463,65,18,0,2,0,0,2,0,2,0,0,0,0,0,0,72,7,65,48,0,0,0,0,165,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,
10,5380,אבן יהודה,182,9.2,4,0,637,445,0,445,78,12,0,1,0,0,1,0,9,0,0,0,0,0,0,59,7,56,36,0,0,0,0,149,0,0,0,0,0,0,0,0,0,1,1,0,0,4,31,
10,5381,אבן יהודה,182,9.3,4,0,637,447,2,445,58,15,1,2,0,0,13,0,0,0,1,0,0,0,0,63,11,59,46,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,
10,5382,אבן יהודה,182,9.4,4,0,636,444,3,441,77,9,0,0,0,0,0,0,2,0,0,0,1,0,0,83,10,50,37,0,0,0,0,139,0,0,0,0,0,0,0,0,0,2,1,0,0,3,27,
10,5383,אבן יהודה,182,10,3,0,655,472,2,470,51,28,3,0,0,0,6,0,9,0,0,0,0,0,1,50,16,100,26,0,0,0,0,136,0,0,0,0,1,0,0,0,0,3,1,0,0,11,28,
10,5384,אבן יהודה,182,15.1,10,0,509,414,1,413,43,20,0,1,0,0,1,0,6,0,0,0,0,0,0,51,24,61,28,0,0,0,0,132,0,0,0,0,0,0,0,0,0,3,0,0,0,2,41,
10,5385,אבן יהודה,182,15.2,10,0,509,401,1,400,50,25,0,1,0,0,7,0,5,0,0,0,0,0,0,60,10,49,47,0,0,0,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,
10,5386,אבן יהודה,182,15.3,10,0,509,401,2,399,46,18,0,0,0,0,2,0,5,0,0,0,0,0,0,57,7,60,34,0,0,0,0,140,0,0,0,0,0,0,0,0,0,1,1,0,0,1,27,
10,5387,אבן יהודה,182,15.4,10,0,509,403,0,403,36,10,0,1,0,0,2,0,6,0,0,0,0,0,0,68,12,59,27,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,
17,10324,אבן שמואל,400,1,1,0,510,421,0,421,2,86,9,0,0,0,175,1,0,0,0,0,0,0,0,2,0,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,26,11,
17,10325,אבן שמואל,400,2,1,0,468,398,1,397,1,68,3,0,0,0,157,0,2,0,0,0,0,0,0,0,0,120,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,33,7,
4,1579,אילניה,49,1,1,0,460,312,1,311,38,24,1,0,0,0,8,1,9,0,1,0,0,0,1,17,13,97,11,0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,0,2,31,
2,1087,אלון שבות,3604,2.1,1,0,514,382,0,382,3,160,7,0,0,0,122,0,0,0,0,0,0,0,0,5,0,38,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,1,0,0,7,21,
2,1088,אלון שבות,3604,2.2,1,0,514,389,0,389,4,164,0,0,1,0,119,0,0,0,0,0,0,1,0,9,1,54,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,24,
2,1089,אלון שבות,3604,2.3,1,0,513,369,2,367,7,139,0,0,0,0,133,0,0,0,0,0,0,0,0,9,1,43,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,22,
2,1090,אלון שבות,3604,3.1,2,0,345,266,2,264,2,113,3,0,0,0,87,0,4,0,0,0,0,0,0,4,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,
2,1091,אלון שבות,3604,3.2,2,0,345,260,0,260,2,87,1,0,0,0,98,0,1,0,0,0,0,0,0,7,0,46,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13,
2,1197,אלמוג,3556,1,1,0,189,125,0,125,34,12,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,13,3,0,1,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,
17,10451,אמונים,772,1.1,1,0,357,250,1,249,8,21,0,0,0,0,15,0,3,0,0,0,0,0,0,35,1,91,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,20,17,
17,10452,אמונים,772,1.2,2,0,356,264,1,263,15,9,0,1,0,1,9,0,4,0,0,0,0,0,0,41,10,76,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,24,23,
3,1277,אמירים,1064,1,1,0,612,391,2,389,79,28,1,5,0,1,15,0,6,0,0,0,0,0,0,31,8,32,74,0,0,0,0,70,0,1,0,0,0,0,0,0,0,18,0,1,0,4,15,
6,3145,אעבלין,529,2.1,4,0,326,143,1,142,0,0,0,103,0,0,0,0,2,0,0,1,0,0,0,0,0,7,7,0,1,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
6,3146,אעבלין,529,2.2,4,0,326,136,0,136,2,0,0,83,1,0,0,0,3,0,0,10,0,0,0,1,0,14,8,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
6,3147,אעבלין,529,4.1,1,0,490,288,2,286,0,0,0,208,0,0,0,0,0,0,0,0,1,0,0,0,1,14,10,0,0,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,3148,אעבלין,529,4.2,1,0,490,237,2,235,5,2,0,149,1,0,0,0,2,0,0,0,0,0,0,0,0,13,5,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
6,3149,אעבלין,529,4.3,1,0,489,252,3,249,9,0,0,159,0,0,0,0,2,0,0,0,0,0,0,1,0,10,8,0,0,0,57,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
6,3150,אעבלין,529,7.1,7,0,394,168,1,167,0,0,0,110,0,0,0,0,1,0,1,0,0,0,0,0,0,8,6,0,1,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,3151,אעבלין,529,7.2,7,0,393,206,1,205,0,0,0,90,0,0,0,0,2,0,0,0,0,0,0,0,0,7,5,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
6,3152,אעבלין,529,8.1,6,0,487,250,3,247,2,0,0,174,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
6,3153,אעבלין,529,8.2,13,0,487,264,3,261,4,0,0,122,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,117,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,
6,3154,אעבלין,529,8.3,13,0,486,192,0,192,2,0,0,130,0,0,0,0,4,0,0,0,0,0,0,1,0,23,18,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,3155,אעבלין,529,10.1,8,0,475,236,3,233,8,0,0,148,0,0,0,0,0,0,0,0,0,0,0,1,0,15,13,0,0,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
6,3156,אעבלין,529,10.2,8,0,475,246,2,244,1,0,0,166,0,0,0,0,11,0,0,0,0,0,0,0,0,10,6,0,0,0,44,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
6,3157,אעבלין,529,10.3,8,1,475,204,1,203,1,0,0,139,0,0,0,0,2,0,0,0,0,0,0,3,0,8,5,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
6,3158,אעבלין,529,11.1,2,0,492,250,0,250,3,0,0,184,0,0,0,0,1,0,0,0,0,0,0,0,3,11,11,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,
6,3159,אעבלין,529,11.2,2,0,492,248,2,246,1,0,0,165,0,0,0,0,3,0,0,0,0,0,0,1,1,7,8,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
6,3160,אעבלין,529,11.3,2,0,491,262,1,261,0,0,0,125,0,0,2,0,3,0,0,0,0,0,0,1,1,11,2,0,0,0,112,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
6,3161,אעבלין,529,12.1,9,0,363,213,0,213,7,0,0,88,0,0,0,0,1,1,0,0,0,0,0,0,0,11,3,0,0,0,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
6,3162,אעבלין,529,12.2,9,0,362,213,3,210,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
6,3163,אעבלין,529,13.1,10,0,452,176,2,174,2,0,0,121,0,0,0,0,6,0,0,0,0,0,0,0,0,17,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
6,3164,אעבלין,529,13.2,10,0,452,230,0,230,9,0,0,143,0,0,0,0,1,0,0,0,0,0,0,1,2,17,17,1,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,3165,אעבלין,529,13.3,10,0,452,237,3,234,1,0,0,166,0,0,0,0,3,0,0,0,0,0,0,0,0,11,6,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
4,1582,ארבל,701,1,1,0,477,333,0,333,32,28,3,0,0,0,11,0,2,0,0,0,0,0,0,60,11,101,12,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,7,19,
13,7534,בית גמליאל,571,1,3,0,371,293,0,293,5,113,2,0,0,0,75,0,0,0,0,0,0,0,0,16,1,51,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,
13,7535,בית גמליאל,571,2,3,0,396,311,1,310,6,111,6,0,0,0,76,0,0,0,0,0,0,0,0,12,0,64,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,
10,5281,בית הלוי,373,1,1,0,537,417,0,417,85,18,0,0,0,0,4,0,2,0,0,0,0,0,0,51,12,33,44,0,0,0,0,140,0,0,2,0,0,0,0,0,0,1,0,0,0,1,24,
2,1198,בית הערבה,3645,1,2,0,204,166,1,165,19,52,0,0,0,0,4,0,0,0,0,0,0,0,0,15,8,35,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11,
2,850,בית זית,710,1,2,0,590,432,1,431,82,48,7,1,1,1,7,0,5,0,0,0,0,0,0,46,11,80,47,0,1,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,8,13,
2,851,בית זית,710,2,2,1,583,425,1,424,84,22,3,0,0,0,6,0,2,0,0,0,0,0,0,62,13,60,48,0,0,0,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,2,24,
3,1279,בר יוחאי,1191,1,1,0,649,400,0,400,1,66,16,0,0,0,156,0,3,0,0,0,0,0,0,2,1,103,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,41,3,
6,2730,גדיידהמכר,1292,8.1,7,0,615,256,1,255,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,1,2,7,18,0,0,0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
6,2731,גדיידהמכר,1292,8.2,7,0,615,186,1,185,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,2732,גדיידהמכר,1292,8.3,7,0,615,238,3,235,1,0,0,126,0,0,0,0,1,0,0,0,0,0,0,2,0,9,23,0,0,0,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
6,2733,גדיידהמכר,1292,8.4,7,0,613,257,3,254,1,0,0,171,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
6,2734,גדיידהמכר,1292,15.1,8,0,506,184,1,183,0,0,0,134,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
