סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
1,328,ירושלים,3000,273,157,0,652,420,4,416,13,64,1,0,0,0,151,0,0,0,0,0,0,0,0,1,110,0,0,1,10,0,19,0,0,0,0,0,0,46,
1,329,ירושלים,3000,278,43,0,651,511,2,509,3,181,0,0,0,0,98,0,0,0,0,0,0,0,0,0,91,0,0,0,8,0,10,0,0,0,0,0,1,117,
1,330,ירושלים,3000,303,18,0,744,406,6,400,0,269,2,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,1,0,0,0,0,0,107,
1,331,ירושלים,3000,413,392,0,578,376,1,375,3,149,0,0,0,0,6,0,0,0,0,0,0,0,0,3,36,0,1,0,5,0,8,0,0,0,0,0,0,164,
1,332,ירושלים,3000,849,57,0,778,602,8,594,3,284,0,0,0,0,69,0,0,0,0,0,1,0,0,0,62,0,0,0,12,0,5,0,0,0,0,0,3,155,
1,333,ירושלים,3000,212,93,0,522,380,8,372,2,267,0,0,0,0,16,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,0,48,
1,334,ירושלים,3000,213.1,385,0,681,448,0,448,133,1,16,0,0,0,14,0,0,0,0,0,0,0,0,8,86,2,0,0,3,0,183,0,0,0,0,0,0,2,
1,335,ירושלים,3000,213.2,385,0,681,449,1,448,109,2,13,0,0,0,17,0,0,0,0,0,0,0,0,12,73,0,0,0,1,0,218,0,0,0,0,0,0,3,
1,336,ירושלים,3000,213.3,385,0,681,458,4,454,122,2,16,0,0,0,18,0,0,0,0,0,0,0,0,17,76,0,0,0,0,0,201,0,0,0,0,0,1,1,
1,337,ירושלים,3000,213.4,385,0,678,458,2,456,120,1,18,0,0,0,14,0,0,0,0,0,0,0,0,21,92,1,0,0,2,0,182,0,1,0,0,0,0,4,
1,338,ירושלים,3000,215.1,143,0,649,460,5,455,2,171,0,0,0,0,22,0,0,0,0,0,0,0,0,1,29,0,0,0,8,0,5,0,0,0,0,0,0,217,
1,339,ירושלים,3000,215.2,143,0,649,498,9,489,0,230,0,0,0,0,35,0,0,0,0,0,0,0,0,0,39,0,0,0,3,0,3,0,0,0,0,0,0,179,
1,340,ירושלים,3000,215.3,143,0,649,469,1,468,0,356,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,2,0,0,0,0,0,0,67,
1,341,ירושלים,3000,215.4,143,1,649,487,3,484,0,231,1,0,0,0,16,0,0,0,0,0,0,0,0,0,23,0,0,0,7,0,0,0,0,0,0,0,0,206,
1,342,ירושלים,3000,215.5,143,0,649,470,13,457,1,277,0,0,0,0,16,0,0,0,0,0,0,0,0,0,34,0,0,0,2,0,2,0,0,0,0,0,0,125,
1,343,ירושלים,3000,215.6,143,0,649,472,1,471,3,225,0,0,0,0,28,0,0,0,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,0,0,0,0,175,
1,344,ירושלים,3000,215.7,143,0,649,481,3,478,0,360,0,0,0,0,19,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,1,0,0,0,0,0,0,80,
1,345,ירושלים,3000,215.8,143,0,646,472,1,471,2,311,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,6,0,0,0,0,0,0,107,
1,346,ירושלים,3000,216,82,0,675,458,1,457,1,297,1,0,0,0,36,0,0,0,0,0,0,0,0,0,58,0,0,0,1,0,2,0,0,0,0,0,0,61,
1,347,ירושלים,3000,217,93,0,453,304,3,301,3,162,0,1,0,0,40,0,0,0,0,0,0,0,0,1,30,0,0,0,7,0,2,0,0,0,0,0,2,53,
1,348,ירושלים,3000,218,93,0,524,351,3,348,0,224,0,0,0,0,34,0,0,0,0,0,0,0,0,1,24,0,0,0,2,0,3,0,0,0,0,0,0,60,
1,349,ירושלים,3000,253,227,0,577,407,3,404,1,214,0,0,0,0,49,0,0,0,0,0,0,0,0,1,70,0,0,0,2,0,8,0,0,0,0,0,0,59,
1,350,ירושלים,3000,254,93,0,474,351,0,351,1,169,0,0,0,0,20,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,1,0,0,0,0,0,0,131,
1,351,ירושלים,3000,256,93,0,597,417,1,416,1,233,0,0,0,0,54,0,0,0,0,0,0,0,0,1,55,0,0,0,9,0,4,0,0,0,0,0,1,58,
1,352,ירושלים,3000,257,82,0,628,412,0,412,4,204,1,0,0,0,65,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,6,0,0,0,0,0,0,104,
1,353,ירושלים,3000,258,82,0,733,530,3,527,2,313,0,0,0,0,50,0,0,0,0,0,0,0,0,0,64,0,0,0,7,0,2,0,0,0,0,0,0,89,
1,354,ירושלים,3000,260.1,229,0,659,433,1,432,86,4,7,0,0,0,32,0,1,0,0,0,0,0,0,15,118,1,0,0,2,0,154,0,0,0,0,0,0,12,
1,355,ירושלים,3000,260.2,229,0,659,417,0,417,70,5,4,0,0,0,33,0,0,0,0,0,0,0,0,19,128,0,0,0,2,0,149,1,0,0,0,0,0,6,
1,356,ירושלים,3000,260.3,229,0,659,431,0,431,70,8,7,1,0,0,26,0,0,0,0,0,0,0,0,14,135,2,0,0,2,0,159,1,0,0,0,0,0,6,
1,357,ירושלים,3000,260.4,229,0,658,452,0,452,97,3,7,0,0,0,20,0,0,0,0,0,0,0,0,17,112,0,0,0,1,0,176,0,0,0,0,0,0,19,
1,358,ירושלים,3000,262,156,0,682,473,2,471,9,186,0,0,0,0,16,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,11,0,0,0,0,0,0,187,
1,359,ירושלים,3000,264,409,0,633,480,1,479,11,31,0,1,0,0,89,0,0,0,0,0,0,0,2,2,161,0,0,0,2,0,68,0,0,0,0,0,0,112,
1,360,ירושלים,3000,267.1,30,0,637,466,2,464,53,39,1,1,0,0,30,0,0,0,0,0,0,0,0,5,136,0,0,0,0,0,124,2,0,0,0,0,0,73,
1,361,ירושלים,3000,267.2,30,0,637,431,6,425,33,62,2,0,0,0,27,0,0,0,0,0,0,0,0,14,119,0,0,1,2,0,129,0,0,0,0,0,0,36,
1,362,ירושלים,3000,267.3,30,0,637,465,3,462,32,47,1,0,0,0,29,0,0,0,0,0,0,0,0,12,145,1,0,0,2,0,111,0,0,0,0,0,1,81,
1,363,ירושלים,3000,267.4,30,0,637,435,0,435,47,24,3,0,0,0,30,0,0,0,0,0,0,0,0,14,134,0,0,0,1,0,135,0,0,0,0,0,1,46,
1,364,ירושלים,3000,267.5,30,0,637,436,2,434,40,38,4,0,0,0,21,0,0,0,0,0,0,0,0,15,139,1,0,0,2,0,110,1,0,0,0,0,0,63,
1,365,ירושלים,3000,267.6,30,0,636,456,4,452,31,71,5,0,0,0,37,0,0,0,0,0,0,0,0,14,113,0,0,0,2,0,146,0,0,0,0,0,0,33,
1,366,ירושלים,3000,274,12,0,706,437,4,433,105,5,13,0,0,0,27,0,0,0,0,0,0,0,0,10,86,0,0,0,0,0,183,0,0,0,0,0,0,4,
1,367,ירושלים,3000,276,12,0,716,432,4,428,83,17,6,1,0,0,36,0,0,0,0,0,0,0,0,19,123,1,0,0,2,0,125,0,0,0,0,0,0,15,
1,368,ירושלים,3000,277,12,0,482,311,1,310,50,8,6,0,0,0,29,0,0,1,0,0,0,0,0,23,83,0,0,0,2,0,103,0,0,0,0,0,0,5,
1,369,ירושלים,3000,289,156,0,756,526,5,521,2,286,0,0,0,0,28,0,0,0,0,0,0,0,0,0,33,0,0,0,2,0,6,0,0,0,0,0,0,164,
1,370,ירושלים,3000,290,66,0,681,505,0,505,0,344,0,0,0,0,5,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,2,0,0,0,0,0,0,126,
1,371,ירושלים,3000,291,66,0,697,516,3,513,3,315,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,3,0,0,0,0,0,0,151,
1,372,ירושלים,3000,293,136,0,660,493,10,483,1,312,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,1,0,0,0,0,0,0,136,
1,373,ירושלים,3000,294,156,0,695,496,4,492,5,281,0,0,0,0,13,1,0,0,0,0,0,0,0,0,32,0,0,0,2,0,9,0,0,0,0,0,0,149,
1,374,ירושלים,3000,296,13,0,676,480,2,478,54,3,10,1,0,0,36,0,0,0,0,0,0,0,0,7,172,0,0,0,1,0,191,0,0,0,0,0,0,3,
1,375,ירושלים,3000,297,66,0,595,432,1,431,2,285,0,0,0,0,14,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,3,0,0,0,0,0,0,100,
1,376,ירושלים,3000,304,13,0,540,378,1,377,39,2,3,0,0,0,24,0,0,0,0,0,0,0,0,8,135,0,0,0,0,0,144,0,0,0,1,0,0,21,
1,377,ירושלים,3000,414,13,0,589,447,1,446,66,5,2,2,0,0,25,0,0,0,0,0,0,0,0,11,138,0,0,0,0,0,187,0,0,0,0,0,0,10,
1,378,ירושלים,3000,417,136,0,648,498,5,493,2,359,0,0,0,0,10,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,2,0,0,0,0,0,2,87,
1,379,ירושלים,3000,418,66,0,639,483,6,477,1,237,1,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,3,1,0,0,0,0,0,205,
1,380,ירושלים,3000,444,13,0,518,367,1,366,37,2,2,2,0,0,22,0,0,0,0,0,0,0,0,17,125,1,0,0,0,0,149,0,0,0,0,0,0,9,
1,381,ירושלים,3000,967,228,0,485,340,2,338,38,6,8,0,0,0,23,0,0,0,0,1,0,0,0,10,101,0,0,0,0,0,128,0,0,0,2,0,0,21,
1,382,ירושלים,3000,285,55,0,746,601,7,594,1,317,0,0,0,0,26,0,0,0,0,0,0,0,0,2,40,0,0,0,5,0,2,0,0,0,0,0,0,201,
1,383,ירושלים,3000,287,55,0,740,537,5,532,4,155,0,0,0,0,24,0,0,0,0,0,0,0,0,82,76,0,0,0,1,0,30,0,1,0,1,0,0,158,
1,384,ירושלים,3000,288,55,0,614,435,0,435,2,202,0,1,0,0,18,0,0,0,0,0,0,0,0,0,36,1,0,0,1,0,5,0,0,0,0,0,0,169,
1,385,ירושלים,3000,363,67,0,667,381,1,380,13,7,2,0,0,0,27,0,0,0,0,0,0,0,0,15,207,1,0,0,3,0,34,2,1,0,0,1,0,67,
1,386,ירושלים,3000,367,67,0,733,440,4,436,9,5,3,1,0,0,38,0,0,0,0,0,0,0,0,15,251,0,0,0,2,0,47,0,0,0,0,1,0,64,
1,387,ירושלים,3000,371,72,0,618,468,0,468,15,2,4,0,0,0,112,0,0,0,0,0,0,0,0,4,217,0,0,0,4,0,76,0,0,0,0,2,0,32,
1,388,ירושלים,3000,372,491,0,605,402,2,400,23,1,1,1,0,0,68,0,0,0,0,0,0,0,0,3,191,2,0,0,5,0,67,0,0,0,0,0,0,38,
1,389,ירושלים,3000,373,412,0,576,392,3,389,33,7,2,1,0,0,38,0,0,0,0,0,0,0,0,4,220,2,0,0,2,0,34,0,0,0,0,0,0,46,
1,390,ירושלים,3000,374,107,0,689,505,1,504,23,5,2,0,0,0,82,0,0,0,0,0,0,1,0,7,267,0,0,0,2,0,82,0,0,0,0,0,0,33,
1,391,ירושלים,3000,375,72,0,739,547,1,546,35,5,16,1,0,0,43,0,0,0,0,0,0,0,0,16,289,0,0,0,4,0,67,0,0,0,0,0,0,70,
1,392,ירושלים,3000,376.1,96,0,572,366,1,365,27,11,3,0,0,0,42,0,0,0,0,1,0,1,0,3,175,0,0,0,1,0,59,0,0,0,0,0,0,42,
1,393,ירושלים,3000,376.2,96,0,572,361,1,360,32,4,2,0,0,0,53,0,0,0,0,0,0,0,0,7,170,1,5,0,0,0,45,0,0,0,0,0,0,41,
1,394,ירושלים,3000,376.3,96,0,572,362,0,362,22,8,3,0,0,0,43,0,0,0,0,0,0,0,0,7,179,2,0,0,1,0,55,1,0,0,0,0,0,41,
1,395,ירושלים,3000,376.4,96,0,569,350,1,349,29,10,10,1,0,0,53,0,0,0,0,0,0,1,0,9,141,0,0,0,3,0,62,0,0,0,0,0,0,30,
1,396,ירושלים,3000,377,78,0,749,464,2,462,46,10,12,0,0,0,87,0,0,0,0,0,0,1,0,4,173,2,0,0,6,0,89,1,0,0,0,0,0,31,
1,397,ירושלים,3000,379,401,0,631,435,6,429,49,16,4,0,0,0,60,0,0,0,0,0,0,1,0,5,174,1,0,0,1,0,95,1,1,0,0,0,0,21,
1,398,ירושלים,3000,383,107,0,680,394,2,392,43,11,5,0,0,0,75,0,0,0,0,0,0,0,0,11,132,1,0,0,2,0,94,0,0,0,0,0,0,18,
1,399,ירושלים,3000,385,107,0,640,436,3,433,18,3,3,1,0,0,101,0,0,0,0,0,0,0,0,8,185,0,0,0,3,0,85,0,0,0,0,0,1,25,
1,400,ירושלים,3000,387,50,0,562,359,5,354,32,6,3,0,0,0,50,0,0,0,0,0,0,0,0,0,186,1,0,0,3,0,52,1,0,0,0,0,0,20,
1,401,ירושלים,3000,388,78,0,629,359,0,359,31,33,7,0,0,0,70,0,0,0,0,0,0,1,0,4,115,0,0,0,1,0,85,0,0,0,0,0,0,12,
1,402,ירושלים,3000,389,411,0,606,376,3,373,35,6,3,0,0,0,97,0,0,0,0,0,0,0,0,6,125,0,0,0,1,0,91,0,0,0,0,0,0,9,
1,403,ירושלים,3000,393,35,0,519,335,1,334,47,1,2,0,0,0,82,0,0,0,0,0,0,0,0,6,74,0,0,0,0,0,115,0,0,0,0,0,0,7,
1,404,ירושלים,3000,395,35,0,532,354,4,350,36,10,4,0,0,0,99,0,0,0,0,1,0,0,0,2,91,2,0,0,0,0,104,0,0,0,0,0,0,1,
1,405,ירושלים,3000,401,35,0,607,342,0,342,65,4,5,0,0,0,57,0,0,0,0,0,0,0,0,5,93,2,0,0,0,0,96,1,1,0,0,0,0,13,
1,406,ירושלים,3000,404,35,0,649,384,2,382,35,5,4,1,0,0,113,0,0,0,0,0,0,0,0,4,116,2,0,0,1,1,94,0,0,0,0,0,0,6,
1,407,ירושלים,3000,406,275,0,566,332,1,331,53,6,3,0,0,0,62,0,0,0,0,0,0,0,0,5,100,1,0,0,0,0,99,0,0,0,0,0,0,2,
1,408,ירושלים,3000,408,488,0,696,434,1,433,78,10,16,1,0,0,98,0,0,0,0,0,0,0,0,1,91,0,0,0,1,0,132,0,0,0,0,0,0,5,
1,409,ירושלים,3000,410,35,0,561,360,0,360,85,2,13,1,0,0,58,0,0,0,0,0,0,0,0,4,62,0,0,0,2,0,122,0,0,0,0,0,0,11,
1,410,ירושלים,3000,412,275,0,645,388,2,386,42,15,2,2,0,0,86,0,0,0,0,0,0,1,1,2,107,3,0,0,5,0,106,0,0,0,0,0,0,14,
1,411,ירושלים,3000,428,133,0,663,397,0,397,42,17,10,1,0,0,92,0,0,0,0,0,0,0,0,8,117,1,0,0,2,0,100,0,0,1,0,0,0,6,
1,412,ירושלים,3000,429,488,0,541,330,1,329,24,19,6,0,0,0,88,0,0,0,0,0,0,0,0,1,102,0,0,0,3,0,77,0,0,0,0,0,0,9,
1,413,ירושלים,3000,430,133,0,601,389,2,387,52,10,6,1,0,0,93,1,0,0,0,0,0,0,1,8,85,1,0,0,3,0,114,0,0,0,0,0,0,12,
1,414,ירושלים,3000,431,133,0,625,409,1,408,27,41,3,0,0,0,109,0,0,0,0,0,0,0,0,1,123,0,0,0,9,0,82,0,0,0,0,0,0,13,
1,415,ירושלים,3000,432,133,0,701,458,1,457,66,26,7,0,0,0,110,0,0,0,0,0,0,0,0,8,105,1,0,0,8,1,109,0,0,0,1,0,0,15,
1,416,ירושלים,3000,434,133,0,713,434,0,434,75,11,12,0,0,0,82,0,0,0,0,0,0,1,0,7,81,1,0,0,3,0,157,0,0,0,0,0,0,4,
1,417,ירושלים,3000,439,86,0,680,423,1,422,64,42,12,0,0,0,65,0,0,0,0,1,0,1,0,5,122,3,0,0,1,0,93,0,0,0,0,0,0,13,
1,418,ירושלים,3000,441,86,0,460,277,1,276,39,6,4,0,0,0,44,0,0,0,0,0,0,0,0,2,97,1,0,0,1,0,64,0,0,0,0,0,0,18,
1,419,ירושלים,3000,452,86,0,469,277,1,276,41,10,7,0,0,0,48,0,0,0,0,0,0,0,1,2,80,3,0,0,0,0,77,1,0,0,0,0,0,6,
1,420,ירושלים,3000,818,50,0,369,247,0,247,19,1,3,0,0,0,39,0,1,0,0,0,0,0,0,1,111,0,0,0,1,0,34,0,0,0,0,0,0,37,
1,421,ירושלים,3000,862,72,1,588,365,1,364,11,10,37,0,1,0,39,0,0,0,1,0,0,0,0,6,187,0,0,0,3,0,42,0,0,0,0,0,0,27,
1,422,ירושלים,3000,33.1,44,0,625,443,2,441,8,52,0,0,0,0,100,0,0,0,0,0,0,0,0,9,125,0,1,0,5,0,34,0,0,0,0,0,0,107,
1,423,ירושלים,3000,33.2,44,0,625,444,0,444,19,53,0,0,0,0,122,0,0,0,0,0,0,0,0,0,131,0,0,0,6,0,33,0,0,0,0,0,0,80,
1,424,ירושלים,3000,33.3,44,0,625,444,2,442,13,54,0,0,0,0,108,0,0,0,0,0,0,0,0,6,112,1,0,0,7,0,36,0,0,0,0,0,0,105,
1,425,ירושלים,3000,33.4,44,0,625,440,3,437,8,54,0,2,0,0,109,0,0,0,0,0,0,0,0,7,131,0,0,0,8,0,31,0,0,0,0,0,0,87,
1,426,ירושלים,3000,33.5,44,0,625,446,0,446,10,54,0,0,0,0,142,0,0,0,0,0,0,0,1,6,126,1,0,0,3,0,31,0,0,0,0,0,1,71,
1,427,ירושלים,3000,33.6,44,0,624,464,1,463,16,85,2,0,0,0,131,0,0,0,0,0,0,0,0,11,106,1,0,0,2,0,47,0,1,0,0,0,0,61,
1,428,ירושלים,3000,305.1,99,0,602,377,2,375,9,4,2,1,0,0,31,0,0,0,0,0,0,0,0,11,226,0,0,0,3,0,45,1,0,0,0,0,0,42,
1,429,ירושלים,3000,305.2,99,0,602,342,1,341,14,11,0,0,0,0,32,0,0,0,0,0,0,0,1,18,181,0,0,0,2,0,52,0,0,0,0,1,0,29,
1,430,ירושלים,3000,305.3,99,0,602,364,4,360,15,8,6,3,0,0,22,0,0,0,0,0,0,0,0,24,176,0,0,0,3,0,65,0,0,0,0,0,0,38,
1,431,ירושלים,3000,305.4,99,0,601,381,2,379,13,14,2,0,0,0,23,0,0,0,0,0,1,0,0,30,170,0,0,0,5,0,77,0,0,0,0,0,0,44,
1,432,ירושלים,3000,308,410,0,468,312,3,309,17,5,0,0,0,0,37,0,0,0,0,0,0,0,0,13,146,0,0,0,2,0,41,0,0,0,0,0,0,48,
1,433,ירושלים,3000,309,111,0,699,493,2,491,33,7,4,0,0,0,62,0,0,0,0,0,0,0,0,11,238,1,0,0,2,0,76,0,0,0,0,0,0,57,
1,434,ירושלים,3000,310,113,0,752,470,1,469,30,19,2,0,0,0,18,0,0,0,0,0,0,0,0,39,183,0,0,0,3,0,135,0,0,1,0,0,0,39,
1,435,ירושלים,3000,312.1,10,0,565,389,1,388,21,82,3,0,0,0,21,0,0,0,0,0,0,0,0,11,100,0,0,0,7,0,41,0,0,0,0,0,0,102,
1,436,ירושלים,3000,312.2,10,0,565,342,3,339,18,85,4,0,0,0,18,0,0,0,0,2,0,0,0,22,98,0,0,0,6,0,41,0,0,0,0,0,0,45,
1,437,ירושלים,3000,312.3,10,0,565,345,0,345,18,53,2,1,0,0,19,0,0,0,0,0,0,0,1,16,97,0,0,0,4,0,41,0,0,0,0,0,0,93,
1,438,ירושלים,3000,312.4,10,0,565,333,1,332,20,96,6,0,0,0,16,0,0,0,0,0,0,0,0,18,75,0,0,0,5,0,44,0,0,0,0,0,0,52,
1,439,ירושלים,3000,312.5,10,0,561,317,1,316,25,71,2,0,0,0,27,0,0,0,1,0,0,0,0,20,67,0,0,0,2,0,55,1,0,0,0,0,0,45,
1,440,ירושלים,3000,313,101,0,600,340,3,337,13,7,0,0,0,0,18,0,0,0,0,0,0,0,0,32,143,1,1,0,3,0,62,0,0,0,0,1,0,56,
1,441,ירושלים,3000,322,19,0,795,524,1,523,132,5,16,0,0,0,34,0,0,0,0,0,0,0,0,9,127,0,0,0,3,0,169,1,0,0,0,0,0,27,
1,442,ירושלים,3000,323,19,0,794,477,0,477,115,5,31,0,0,0,20,0,0,0,0,0,0,0,0,5,122,0,0,0,3,0,153,0,0,0,0,0,0,23,
1,443,ירושלים,3000,324,113,0,743,424,1,423,42,7,3,1,0,0,29,0,0,0,0,0,0,0,0,29,157,0,0,0,2,0,141,0,0,0,0,1,0,11,
1,444,ירושלים,3000,325,101,0,695,448,2,446,23,8,2,0,0,0,26,0,0,0,0,0,0,0,0,28,229,0,0,1,3,0,54,0,0,0,0,0,0,72,
1,445,ירושלים,3000,326,377,0,569,355,1,354,19,10,2,0,0,0,38,0,0,0,0,0,0,0,0,23,160,0,0,0,4,0,38,0,0,0,0,0,0,60,
1,446,ירושלים,3000,327,26,0,661,431,3,428,12,12,7,1,0,0,31,0,0,0,0,0,0,0,0,7,215,0,0,0,3,0,60,0,0,0,0,0,0,80,
1,447,ירושלים,3000,336,52,0,550,351,0,351,8,12,1,0,0,0,29,0,0,0,0,0,0,0,0,21,168,0,0,0,2,0,34,0,0,0,0,1,0,75,
1,448,ירושלים,3000,337,52,0,584,317,2,315,6,19,1,0,0,0,32,0,0,0,0,0,0,0,0,16,165,0,0,0,2,0,25,0,0,0,0,0,0,49,
1,449,ירושלים,3000,342,26,0,642,375,3,372,5,11,0,1,0,0,19,0,0,0,0,0,0,1,2,18,221,1,1,1,1,0,34,0,0,0,0,0,0,56,
1,450,ירושלים,3000,348,101,0,600,402,4,398,28,8,3,0,0,0,34,0,0,0,0,0,0,0,0,12,192,0,0,0,4,0,50,0,0,0,0,0,0,67,
1,451,ירושלים,3000,357,26,0,704,478,2,476,19,10,1,1,0,0,29,0,0,0,0,0,0,0,0,35,221,1,0,0,4,0,98,0,0,1,0,0,0,56,
1,452,ירושלים,3000,362,77,0,662,431,2,429,11,3,18,1,0,0,19,0,0,0,0,0,0,0,0,12,249,1,0,0,3,0,47,0,0,0,0,0,0,65,
1,453,ירושלים,3000,364,22,0,497,287,2,285,27,5,3,0,0,0,26,0,0,0,0,0,0,0,0,5,146,1,0,0,1,1,37,0,0,0,0,0,0,33,
1,454,ירושלים,3000,365,22,0,703,415,2,413,21,6,6,2,0,0,44,0,0,0,0,0,0,0,0,10,207,0,0,0,4,0,64,0,0,0,1,0,0,48,
1,455,ירושלים,3000,366,8,0,519,313,0,313,13,3,0,0,0,0,18,0,0,0,0,0,0,0,0,12,183,0,0,0,1,0,29,0,0,0,1,0,0,53,
1,456,ירושלים,3000,368,22,0,623,400,2,398,12,8,3,0,0,0,27,0,0,0,0,0,0,0,0,10,217,0,0,0,12,0,32,0,0,0,0,1,1,75,
1,457,ירושלים,3000,369,8,0,507,290,1,289,7,9,0,0,1,0,15,0,0,0,0,0,0,0,0,19,137,0,0,0,1,0,38,0,0,0,0,0,0,62,
1,458,ירושלים,3000,370,76,0,601,377,2,375,13,8,8,0,2,0,44,0,0,0,0,0,0,0,0,4,203,0,0,0,4,0,38,0,0,0,0,0,1,50,
1,459,ירושלים,3000,386,76,0,557,416,2,414,13,2,5,1,0,0,19,0,0,0,0,0,0,0,0,25,237,1,0,0,0,0,51,1,0,0,0,0,0,59,
1,460,ירושלים,3000,390,77,0,658,440,2,438,14,6,8,0,0,0,16,1,0,0,0,0,0,0,0,65,227,0,0,0,0,0,51,0,0,0,0,0,0,50,
1,461,ירושלים,3000,425,52,0,406,234,2,232,6,17,0,0,0,0,26,0,0,0,0,0,0,0,0,5,89,1,0,0,1,0,31,0,0,0,0,0,0,56,
1,462,ירושלים,3000,426,8,0,584,275,4,271,11,4,1,0,0,0,5,0,0,0,0,0,0,0,0,11,163,3,0,0,2,0,22,0,0,0,0,0,0,49,
1,463,ירושלים,3000,292.1,32,0,670,482,4,478,6,80,1,0,0,0,51,0,0,0,0,0,0,0,0,3,132,0,0,0,0,0,75,0,0,0,0,0,0,130,
1,464,ירושלים,3000,292.2,32,0,670,469,4,465,10,73,5,1,0,0,44,0,1,0,0,0,0,0,0,3,145,0,0,0,3,0,83,0,0,0,0,0,0,97,
1,465,ירושלים,3000,292.3,32,0,670,455,3,452,6,70,2,0,0,0,35,0,0,0,0,0,0,0,0,8,159,0,0,0,3,0,67,1,0,0,0,0,0,101,
1,466,ירושלים,3000,292.4,32,0,670,478,2,476,6,81,3,0,0,0,31,0,0,0,0,1,0,0,0,8,162,1,0,0,1,1,49,0,0,0,0,0,0,132,
1,467,ירושלים,3000,292.5,32,0,667,475,1,474,7,108,0,0,0,0,37,0,0,0,0,0,0,0,0,12,151,0,0,0,1,0,71,0,0,0,0,0,0,87,
1,468,ירושלים,3000,306.1,321,0,658,520,3,517,48,3,2,0,0,0,40,0,0,0,0,0,0,1,0,6,243,0,0,0,0,0,163,0,0,0,0,0,0,11,
1,469,ירושלים,3000,306.2,321,0,658,492,2,490,39,4,3,0,0,0,50,0,0,0,0,0,0,0,0,22,205,1,0,0,0,0,147,0,0,0,0,0,0,19,
1,470,ירושלים,3000,306.3,321,0,658,509,2,507,46,5,2,0,0,0,31,0,0,0,0,0,0,0,0,17,228,0,0,0,2,0,146,0,0,0,0,0,0,30,
1,471,ירושלים,3000,306.4,321,0,658,495,1,494,61,4,3,0,0,0,37,0,0,0,0,0,0,0,0,15,167,0,0,0,3,0,192,0,0,0,0,0,0,12,
1,472,ירושלים,3000,306.5,321,0,658,481,1,480,64,2,2,0,0,0,36,0,0,0,0,0,0,0,0,28,179,0,0,0,0,0,158,0,0,0,0,0,0,11,
1,473,ירושלים,3000,307,135,0,495,374,0,374,44,6,1,0,0,0,18,0,0,0,0,0,0,0,0,9,149,0,0,0,0,0,141,0,0,0,0,0,0,6,
1,474,ירושלים,3000,311,62,0,623,383,3,380,61,26,10,0,0,0,29,0,0,0,0,0,0,0,0,10,107,1,0,0,2,0,121,0,0,0,0,0,0,13,
1,475,ירושלים,3000,314,132,0,556,372,2,370,29,67,2,1,0,0,42,0,0,0,0,0,0,0,0,4,101,1,0,0,4,0,65,1,0,0,0,0,0,53,
1,476,ירושלים,3000,316,131,0,640,482,0,482,12,163,1,0,0,0,46,0,0,0,0,0,0,0,0,4,82,0,0,0,6,0,23,1,0,0,0,0,0,144,
1,477,ירושלים,3000,317,62,0,658,348,2,346,47,26,4,0,0,0,25,0,0,0,0,0,0,0,0,13,124,1,0,0,1,0,67,1,0,0,0,0,0,37,
1,478,ירושלים,3000,318,131,0,689,477,2,475,46,85,8,1,0,0,42,0,0,0,0,0,0,0,0,20,104,0,1,0,1,0,108,1,0,0,0,0,0,58,
1,479,ירושלים,3000,319,132,0,790,562,3,559,58,137,1,1,0,0,37,0,0,0,0,0,0,0,0,6,146,1,0,0,3,0,103,0,0,0,0,0,0,66,
1,480,ירושלים,3000,321,131,0,529,365,3,362,52,11,3,0,0,0,27,0,0,0,0,0,0,0,0,11,113,0,0,0,3,0,109,0,0,0,0,0,0,33,
1,481,ירושלים,3000,328,97,0,556,360,0,360,42,2,5,0,0,0,22,0,0,0,0,0,0,0,1,13,160,0,0,0,1,0,83,0,0,0,0,0,0,31,
1,482,ירושלים,3000,330,97,0,405,243,2,241,15,4,1,1,0,0,19,0,0,0,0,0,0,0,0,6,127,0,0,1,0,0,41,0,0,0,0,0,1,25,
1,483,ירושלים,3000,331,31,0,473,344,1,343,19,4,0,1,0,0,12,0,0,0,0,0,0,0,0,6,177,0,0,0,1,0,76,0,0,0,0,0,0,47,
