סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
18,9624,באר שבע,9000,187,68,0,688,470,0,470,33,1,0,0,0,0,0,29,0,0,0,0,0,0,0,4,47,189,7,0,0,0,129,0,0,0,0,0,0,0,0,31
18,9629,באר שבע,9000,197.3,102,0,611,354,1,353,9,2,3,0,0,0,0,12,0,0,0,0,0,0,0,6,98,140,4,0,0,0,63,0,0,0,0,0,0,0,0,16
18,9440,באר שבע,9000,217,35,0,663,528,4,524,5,57,0,0,0,0,0,4,0,0,0,0,0,0,0,9,26,76,0,0,0,0,30,0,1,0,0,0,0,0,0,316
18,9638,באר שבע,9000,235.1,100,0,700,472,7,465,28,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,53,237,1,0,0,0,97,0,0,0,0,0,0,0,0,34
18,9642,באר שבע,9000,235.5,100,0,700,463,2,461,12,8,3,0,0,0,0,13,0,0,0,0,0,0,0,4,102,185,7,0,0,0,102,0,0,0,0,0,0,0,0,25
18,9445,באר שבע,9000,243,10,0,583,329,4,325,6,2,0,0,0,0,0,4,0,0,0,0,0,0,1,4,92,134,1,0,0,0,56,0,0,0,0,0,0,0,0,25
18,9656,באר שבע,9000,254,37,0,666,370,2,368,17,3,1,0,0,0,0,11,0,0,0,0,0,0,0,9,98,131,4,0,0,0,53,0,1,0,0,0,0,0,0,40
18,9461,באר שבע,9000,261,103,0,676,479,6,473,31,3,18,0,0,0,0,35,0,0,0,0,0,0,0,9,29,219,3,0,0,0,96,0,0,0,0,0,0,0,0,30
18,9476,באר שבע,9000,283,121,0,499,376,2,374,13,3,4,0,1,0,0,29,0,0,0,0,0,0,0,10,28,166,3,0,0,0,100,0,0,0,1,0,0,0,0,16
18,9663,באר שבע,9000,293,37,0,710,491,3,488,25,4,5,0,0,0,1,15,0,0,0,0,0,0,0,9,38,254,3,0,0,0,99,0,0,0,0,0,0,0,0,35
18,9664,באר שבע,9000,294,68,0,641,456,2,454,26,0,2,0,0,0,0,25,0,0,0,0,0,0,0,5,55,188,7,1,0,0,120,0,0,0,0,0,0,0,0,25
18,9665,באר שבע,9000,295,111,0,627,464,2,462,15,4,0,0,0,0,0,27,0,0,0,0,0,0,0,14,42,251,0,0,0,0,86,1,0,0,0,0,0,0,0,22
18,9322,בטחה,762,1,1,0,618,504,2,502,20,10,0,0,0,0,11,49,0,1,0,0,0,0,0,24,1,267,2,0,0,0,29,0,0,0,0,0,0,0,0,88
5,1618,בית אלפא,95,1,1,0,592,425,3,422,54,4,2,0,0,0,1,7,0,1,0,0,1,0,0,1,8,12,102,0,0,0,222,0,0,0,0,0,0,0,2,5
19,10105,בית אריה,3652,5,1,0,496,364,1,363,17,3,0,0,0,0,0,33,0,0,0,0,0,0,0,6,38,144,8,0,0,0,104,0,0,0,0,0,0,0,0,10
6,2400,בית ג'ן,480,11,8,0,618,321,5,316,90,0,14,0,0,0,0,1,0,0,0,0,1,0,0,0,50,12,3,0,0,0,145,0,0,0,0,0,0,0,0,0
12,5631,בית דגן,466,4,5,0,647,460,2,458,15,10,0,0,0,0,0,12,0,0,0,0,0,0,0,29,16,264,1,0,0,0,49,0,1,0,0,0,0,0,0,61
5,1623,בית שאן,9200,2,5,0,590,363,10,353,15,2,3,0,0,0,0,7,0,1,0,0,0,0,0,19,14,195,0,0,0,0,25,0,0,0,0,1,0,0,0,71
5,1627,בית שאן,9200,6,1,0,587,426,1,425,20,2,0,0,0,0,0,17,0,0,0,0,1,0,0,17,7,218,1,0,0,0,22,0,2,0,0,0,0,0,0,118
5,1640,בית שאן,9200,19,3,0,707,444,1,443,7,2,0,0,0,0,0,16,0,0,0,0,0,0,1,22,9,268,0,0,0,0,17,0,0,0,0,0,0,0,0,101
2,825,בית שמש,2610,2,5,0,651,395,4,391,12,18,0,0,0,0,0,8,0,0,0,0,0,0,0,7,31,158,2,0,0,0,61,0,0,0,1,0,0,1,0,92
2,837,בית שמש,2610,12.3,1,0,641,390,4,386,10,8,0,0,0,0,2,86,0,0,0,0,0,0,3,12,27,147,3,0,0,0,57,0,2,0,0,0,0,0,0,29
2,842,בית שמש,2610,16.3,10,0,565,399,2,397,20,5,0,0,0,0,2,32,0,0,0,0,0,0,0,18,10,184,0,0,0,0,80,0,0,0,0,0,0,0,0,46
2,843,בית שמש,2610,16.4,10,0,565,397,0,397,17,3,0,0,0,0,0,45,0,0,0,0,0,0,0,15,22,202,1,2,0,0,38,0,0,0,1,0,0,0,1,50
2,844,בית שמש,2610,16.5,10,0,564,375,2,373,21,11,0,0,0,0,0,54,0,1,0,0,0,0,0,10,38,157,4,1,0,0,58,0,0,0,0,0,0,0,0,18
2,845,בית שמש,2610,18,9,0,520,270,2,268,6,5,0,0,0,0,0,12,0,0,0,0,0,0,0,4,31,129,0,0,0,0,59,0,1,0,0,0,0,0,0,21
2,853,בית שמש,2610,22,39,0,705,456,2,454,13,5,0,0,0,0,0,15,0,0,0,0,0,0,0,16,28,265,2,0,0,0,35,0,3,0,0,0,0,0,1,71
2,860,בית שמש,2610,29,9,0,545,343,4,339,10,19,0,0,0,0,0,14,0,0,0,0,1,0,0,4,55,139,2,0,0,0,67,1,1,0,0,0,1,0,1,24
2,864,בית שמש,2610,34,22,0,529,323,8,315,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2,873,בית שמש,2610,48,11,0,532,357,4,353,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,96
2,876,בית שמש,2610,51,36,0,478,395,0,395,1,319,1,0,0,0,0,8,0,1,0,0,0,0,0,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2,877,בית שמש,2610,52,49,0,720,555,4,551,0,237,0,0,0,0,0,114,0,0,0,0,0,0,0,36,1,64,0,0,0,0,12,0,2,0,0,1,0,0,0,84
2,881,בית שמש,2610,59,38,0,595,409,1,408,6,87,0,0,0,0,1,109,0,0,0,0,0,0,0,41,6,74,1,0,0,0,10,0,0,0,0,0,0,0,0,73
2,1003,ביתר עילית,3780,31,20,0,715,608,7,601,0,493,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2,1005,ביתר עילית,3780,33.2,1,0,620,535,5,530,0,365,0,0,1,0,0,8,0,0,0,0,0,0,0,10,2,18,0,0,0,0,1,0,0,0,0,0,0,0,0,125
2,1007,ביתר עילית,3780,33.4,1,0,620,512,2,510,0,163,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,280
2,1009,ביתר עילית,3780,33.6,1,0,616,474,1,473,0,254,0,0,0,0,0,6,0,0,0,0,0,0,0,20,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,174
2,1013,ביתר עילית,3780,34.4,22,0,553,474,8,466,0,379,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2,1014,ביתר עילית,3780,35,15,0,700,594,4,590,0,412,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,150
2,1017,ביתר עילית,3780,39,21,0,690,584,5,579,0,478,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,81
15,7209,בני ברק,6100,2.6,6,0,660,458,1,457,7,133,1,0,0,0,0,3,0,1,0,0,0,0,0,8,11,84,1,0,0,0,19,0,0,0,0,0,0,0,0,189
15,7213,בני ברק,6100,3,8,0,741,579,3,576,2,239,0,0,0,0,0,19,0,0,0,0,0,0,0,17,9,63,4,0,0,0,10,0,0,0,0,0,0,0,0,213
15,7218,בני ברק,6100,10,2,0,531,380,2,378,5,96,0,0,0,0,0,7,0,0,0,0,0,0,0,13,7,47,0,0,0,0,10,0,0,0,0,0,1,0,0,192
15,7219,בני ברק,6100,11,8,0,627,534,3,531,2,255,0,0,0,0,0,28,0,0,0,0,0,0,0,8,0,37,1,0,0,0,2,0,0,0,0,0,0,0,0,198
15,7225,בני ברק,6100,17,77,0,551,445,3,442,5,128,1,0,1,0,0,14,0,0,0,0,0,0,0,18,5,38,0,0,0,0,13,0,0,0,0,0,0,0,0,219
15,7230,בני ברק,6100,27,83,1,658,408,8,400,13,68,0,0,0,0,0,9,0,0,0,0,0,0,0,10,23,95,5,0,0,0,33,0,0,0,0,0,0,0,0,144
15,7236,בני ברק,6100,35,22,0,658,511,11,500,1,257,0,0,0,0,0,13,0,0,0,0,0,0,0,6,1,23,2,0,0,0,2,0,0,0,0,0,0,0,0,195
15,7244,בני ברק,6100,43,22,0,657,501,1,500,2,307,0,0,0,0,0,18,0,0,0,0,0,0,0,15,0,24,0,0,0,0,5,0,0,0,0,0,0,0,0,129
15,7289,בני ברק,6100,88,26,0,612,438,4,434,0,402,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27
15,7302,בני ברק,6100,103,52,0,711,523,8,515,5,299,2,0,1,0,0,18,0,0,0,0,0,0,0,10,5,34,2,0,0,0,21,0,0,0,0,0,0,0,0,118
15,7324,בני ברק,6100,123,67,0,657,528,5,523,0,431,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,1,0,1,0,2,1,0,0,0,0,0,0,0,76
15,7344,בני ברק,6100,143,4,0,558,258,9,249,0,207,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39
15,7347,בני ברק,6100,146,80,0,740,620,13,607,0,462,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,106
15,7352,בני ברק,6100,152,71,0,671,580,14,566,0,409,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,145
15,7358,בני ברק,6100,158,26,0,522,416,2,414,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
15,7359,בני ברק,6100,159,12,0,658,520,3,517,1,242,0,0,0,0,0,6,0,0,0,0,0,0,0,11,2,21,0,0,0,0,3,0,0,0,0,0,0,0,0,231
13,6446,בני דרום,592,1,1,0,468,394,1,393,13,1,0,0,0,0,1,229,0,1,0,0,0,0,0,19,2,75,0,0,0,0,44,0,0,0,0,0,0,0,0,8
13,6338,"בני עי""ש",1066,2,3,0,580,451,4,447,8,10,0,0,0,0,0,44,0,1,1,0,0,0,1,25,25,198,5,0,0,0,36,0,0,0,0,0,0,0,0,93
13,6342,"בני עי""ש",1066,6,7,0,557,346,7,339,7,5,0,0,0,0,1,5,0,0,0,0,0,0,0,2,152,105,4,0,0,0,49,0,0,0,0,0,0,1,0,8
13,6447,בניה,685,1,1,0,627,519,1,518,45,1,0,0,0,0,60,18,0,0,0,0,0,0,0,4,9,81,30,1,0,0,263,0,1,0,0,0,0,0,0,5
9,4036,בנימינה-גבעת עדה,9800,12,2,0,542,422,0,422,38,0,2,0,0,0,4,10,0,1,0,0,0,0,0,3,15,43,46,0,0,0,260,0,0,0,0,0,0,0,0,0
9,4038,בנימינה-גבעת עדה,9800,102,102,0,787,617,1,616,47,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,25,68,93,0,0,0,366,0,0,0,0,0,0,0,0,3
5,2056,בסמת טבעון,944,2,2,0,775,310,6,304,8,2,226,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,11,1,1,0,39,0,0,0,0,0,1,0,1,7
19,10108,ברכה,3710,1,2,0,601,530,0,530,0,8,1,0,0,0,0,220,0,0,0,0,0,0,0,72,0,220,0,0,0,0,5,0,0,0,0,0,0,0,0,4
16,8117,בת ים,6200,1,31,0,577,371,9,362,8,2,1,0,0,0,0,14,0,3,0,0,0,0,0,4,28,195,4,0,0,0,30,0,0,0,0,0,0,0,0,73
16,8133,בת ים,6200,17,5,0,592,264,3,261,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,78,89,7,0,0,0,62,0,3,0,0,0,0,0,0,8
16,8135,בת ים,6200,19,5,0,511,273,2,271,12,7,13,0,0,0,0,4,0,1,0,0,0,0,0,4,51,94,7,0,0,0,58,0,0,0,0,0,0,0,0,20
16,8138,בת ים,6200,22,5,0,673,270,4,266,9,2,0,0,0,0,0,8,0,0,0,0,0,0,0,2,92,95,0,0,0,0,37,0,0,0,0,1,0,0,0,20
16,8140,בת ים,6200,26,5,0,464,186,0,186,14,1,1,0,0,0,0,9,0,0,0,0,0,0,0,4,45,48,1,0,0,0,43,0,0,0,0,0,1,0,0,19
16,8149,בת ים,6200,29.3,24,0,648,251,4,247,7,1,0,1,0,0,2,6,0,1,0,0,0,0,0,2,45,96,5,0,0,0,66,0,0,0,0,0,0,0,1,14
16,8155,בת ים,6200,32,23,0,749,323,1,322,12,5,0,0,0,0,0,18,1,0,0,0,0,0,0,5,69,130,3,0,0,0,59,0,1,0,0,1,1,0,0,17
16,8172,בת ים,6200,58,49,0,615,329,2,327,12,11,2,0,0,0,0,14,0,1,1,0,0,0,0,6,47,128,1,0,0,0,75,0,2,0,1,0,0,0,0,26
16,8177,בת ים,6200,65,49,0,770,371,1,370,19,9,0,0,0,0,0,13,0,0,0,0,0,0,0,9,57,151,3,0,0,0,76,0,0,0,0,0,0,0,0,33
16,8182,בת ים,6200,74,16,0,525,261,2,259,16,1,0,0,0,0,0,10,0,1,0,0,0,0,0,4,59,75,1,0,0,0,85,0,0,0,0,1,0,0,0,6
16,8183,בת ים,6200,75,16,0,522,240,2,238,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,57,96,3,0,1,0,63,0,0,0,0,0,0,0,0,5
16,8185,בת ים,6200,77,29,0,466,216,4,212,16,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,35,86,1,0,0,0,52,1,2,0,0,0,0,0,0,9
16,8204,בת ים,6200,105.7,22,0,628,332,1,331,13,5,1,0,0,0,0,20,0,0,0,0,0,0,0,5,72,92,9,0,1,0,98,0,0,0,0,0,1,0,0,14
16,8264,בת ים,6200,123,15,0,547,290,0,290,16,2,0,0,0,0,0,10,0,0,0,0,0,0,0,3,33,146,2,1,0,0,59,0,0,0,0,0,0,0,0,18
16,8270,בת ים,6200,134,15,0,455,237,11,226,7,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,38,78,1,1,0,0,72,0,0,0,0,0,0,0,0,18
16,8299,בת ים,6200,168,27,0,602,357,2,355,15,7,0,0,0,0,0,14,0,0,0,0,1,0,0,6,50,140,7,1,0,0,98,0,0,0,0,0,0,0,1,15
16,8300,בת ים,6200,170,27,0,577,390,1,389,22,17,3,0,0,0,0,14,0,0,0,0,0,0,0,7,74,130,2,0,0,0,93,0,1,0,0,0,0,0,0,26
16,8221,בת ים,6200,181,49,0,674,366,2,364,12,4,0,0,1,0,0,15,0,1,0,0,0,0,0,4,67,147,5,0,0,0,85,0,0,0,0,0,0,0,0,23
16,8316,בת ים,6200,196,15,0,408,210,1,209,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,60,73,4,0,1,0,44,0,0,0,0,0,0,0,0,18
16,8317,בת ים,6200,197,15,0,451,269,1,268,8,5,0,0,0,0,0,9,0,0,0,0,0,0,0,7,74,93,3,0,0,0,56,1,0,0,0,0,0,0,1,11
6,2344,ג'דיידה-מכר,1292,10,6,0,751,477,4,473,7,0,446,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0
5,1854,גבעת אלה,1288,1,2,0,684,522,0,522,47,2,1,0,0,0,1,13,0,1,0,0,0,0,0,2,13,50,77,0,0,0,314,0,0,0,0,0,0,0,0,1
9,4165,"גבעת ניל""י",360,1,1,0,431,329,0,329,27,1,0,2,0,0,48,9,0,1,0,0,0,0,0,0,8,119,19,0,0,0,91,0,1,0,0,0,0,0,0,3
11,5198,גבעת שמואל,681,17.4,15,0,610,484,1,483,15,3,0,0,0,0,0,177,0,0,0,0,0,0,0,9,17,110,10,0,0,0,111,1,0,0,0,0,0,0,0,30
15,7375,גבעתיים,6300,1,6,0,527,368,1,367,42,3,2,0,0,0,0,16,0,0,0,0,0,0,0,2,14,63,37,0,0,0,182,0,0,0,0,0,0,0,0,6
15,7379,גבעתיים,6300,5,8,0,702,564,0,564,56,1,1,0,0,0,0,21,0,2,0,0,0,0,0,4,24,83,68,0,0,0,295,0,0,0,0,0,0,0,0,9
15,7380,גבעתיים,6300,6,11,0,499,313,0,313,27,1,2,0,0,0,1,9,0,0,0,0,0,0,0,4,21,61,27,0,0,0,155,0,0,0,0,1,0,0,0,4
15,7386,גבעתיים,6300,12,18,0,621,443,0,443,40,1,6,0,0,0,1,10,0,1,0,0,0,0,0,0,20,49,62,0,0,0,251,0,0,0,0,0,0,0,0,2
15,7390,גבעתיים,6300,19,43,0,666,504,0,504,62,4,1,0,0,0,1,16,0,0,0,0,0,0,0,7,29,99,51,1,0,0,228,1,0,0,0,0,0,0,0,4
15,7392,גבעתיים,6300,21,40,0,507,372,1,371,39,1,2,0,0,0,2,18,0,0,0,0,0,0,0,4,12,99,28,0,0,0,155,0,0,0,0,0,0,0,0,11
15,7402,גבעתיים,6300,31,43,0,650,472,0,472,48,1,1,0,0,0,0,18,0,0,0,0,0,0,0,9,24,51,72,0,0,0,248,0,0,0,0,0,0,0,0,0
15,7405,גבעתיים,6300,35.1,1,0,651,497,3,494,53,1,0,0,0,0,1,34,0,0,0,0,0,0,0,4,17,98,32,0,0,0,247,0,0,0,0,0,0,0,0,7
15,7406,גבעתיים,6300,35.2,1,0,651,529,1,528,41,2,0,0,0,0,0,30,0,0,0,0,0,0,0,9,21,81,45,0,0,0,289,0,0,0,0,1,0,0,0,9
15,7407,גבעתיים,6300,35.3,1,0,651,534,2,532,44,1,0,0,0,0,0,32,0,0,0,0,0,0,0,1,18,105,27,1,0,0,296,0,0,0,0,0,0,0,0,7
15,7420,גבעתיים,6300,53,11,0,615,366,0,366,30,1,5,0,0,0,1,12,0,0,0,0,0,0,0,1,16,76,32,0,0,0,186,0,0,0,0,0,0,0,0,6
15,7423,גבעתיים,6300,56,3,0,677,464,5,459,34,1,3,0,1,0,0,17,0,0,0,0,0,0,0,0,25,92,33,0,0,0,242,0,0,0,0,0,0,0,0,11
15,7430,גבעתיים,6300,72,44,0,681,476,0,476,52,1,5,0,0,0,0,11,0,0,0,0,0,0,0,2,23,82,58,0,0,0,235,0,0,0,0,0,0,0,0,7
15,7441,גבעתיים,6300,86,5,0,632,437,1,436,44,8,2,0,0,0,0,19,0,0,0,0,0,0,0,2,15,91,41,0,0,0,207,0,0,0,0,0,0,0,0,7
15,7449,גבעתיים,6300,95,5,0,460,356,3,353,19,1,0,0,1,0,0,8,0,0,0,0,0,0,0,1,15,91,22,0,0,0,192,0,0,0,0,0,0,0,0,3
15,7453,גבעתיים,6300,99,8,0,544,412,3,409,43,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1,16,64,37,0,0,0,236,0,0,0,0,0,0,0,0,3
13,6350,גדרה,2550,2,4,0,581,431,1,430,30,5,0,0,0,0,1,44,0,0,0,0,0,0,0,18,15,147,10,0,0,0,124,0,2,0,0,0,0,1,0,33
13,6354,גדרה,2550,6,7,0,790,581,2,579,50,0,2,0,0,0,2,13,0,1,0,0,0,0,0,2,28,118,37,0,0,0,318,0,0,0,0,0,0,0,0,8
13,6356,גדרה,2550,8,7,0,711,549,1,548,43,1,1,0,0,0,3,31,0,1,0,0,0,0,0,6,31,133,35,0,0,0,254,0,1,0,0,0,0,0,0,8
13,6357,גדרה,2550,9,14,0,564,448,1,447,31,0,0,1,0,0,2,48,0,1,0,0,0,0,0,5,26,111,17,0,0,0,198,0,1,0,0,0,0,0,0,6
13,6366,גדרה,2550,18,13,0,555,314,5,309,14,6,0,0,0,0,1,11,0,2,0,0,0,0,0,6,6,93,6,0,0,0,129,0,8,0,0,3,1,2,0,21
13,6370,גדרה,2550,22,4,0,584,423,0,423,16,10,0,0,0,0,1,32,0,0,0,0,0,0,0,40,1,231,5,0,0,0,48,0,0,0,0,0,0,0,1,38
13,6373,גדרה,2550,25,9,0,627,495,3,492,23,8,0,0,0,0,1,26,0,2,1,0,0,0,0,18,32,161,12,0,0,0,194,0,0,0,0,0,0,0,0,14
13,6375,גדרה,2550,27,11,0,529,420,2,418,29,3,0,0,0,0,0,18,0,2,0,0,0,0,0,3,19,120,12,0,0,0,200,0,0,0,0,0,0,0,0,12
18,9327,גילת,736,1.2,1,0,505,384,1,383,30,5,0,0,0,0,7,18,0,0,0,0,0,0,0,18,10,212,2,0,0,0,63,0,1,1,0,0,1,0,0,15
13,6382,גן יבנה,166,7,5,0,604,457,3,454,19,4,0,0,0,0,1,25,1,0,0,0,0,0,0,8,34,198,5,0,0,0,133,0,0,0,0,0,0,0,0,26
13,6399,גן יבנה,166,24,8,0,682,481,1,480,45,0,0,0,0,0,6,21,0,1,0,0,0,0,0,7,26,127,15,0,0,0,195,0,2,0,0,0,1,0,1,33
13,6099,גן שלמה,144,1,1,0,398,319,1,318,63,0,1,0,0,0,1,3,0,2,0,0,0,0,0,2,2,10,66,0,0,0,166,1,0,0,0,0,0,0,0,1
8,3302,דאלית אל-כרמל,494,5,10,0,658,375,2,373,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,21,0,0,0,280,0,0,0,0,0,0,0,0,0
8,3304,דאלית אל-כרמל,494,8,5,0,654,389,5,384,8,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,43,21,16,0,0,0,284,1,0,0,0,0,1,0,0,2
8,3305,דאלית אל-כרמל,494,9,10,0,618,413,1,412,17,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,13,12,38,1,0,0,311,0,0,0,0,0,1,1,0,5
8,3312,דאלית אל-כרמל,494,14.4,3,0,641,353,1,352,16,2,9,0,0,0,1,0,0,0,0,0,0,0,0,1,17,36,34,0,0,0,231,0,0,1,0,0,0,0,0,4
5,1579,דבוריה,489,4,6,0,756,513,1,512,0,0,493,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,5,0,0,0,3,0,1,0,0,0,1,0,0,0
6,2557,דייר חנא,492,8,1,0,672,472,3,469,2,1,446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,10,0,0,0,0,0,0,0,0,3
5,2001,דליה,300,1,1,0,651,475,0,475,46,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,3,11,167,1,0,0,237,1,0,0,0,0,0,0,0,1
19,10394,הוד השרון,9700,26,17,0,698,494,0,494,44,1,1,0,0,0,1,13,0,0,0,1,0,0,0,5,16,99,45,0,0,0,259,0,1,0,0,0,0,0,0,8
19,10398,הוד השרון,9700,30,7,0,695,464,2,462,43,1,1,1,0,0,0,12,0,0,0,0,0,0,1,9,19,103,39,0,0,0,230,0,0,0,0,0,0,0,0,3
19,10401,הוד השרון,9700,33,23,0,717,546,0,546,33,1,0,0,0,0,0,15,0,0,0,0,0,0,0,2,24,87,44,0,0,0,336,1,0,0,0,0,0,0,0,3
19,10402,הוד השרון,9700,34,17,0,670,497,1,496,56,2,3,0,0,0,0,14,0,0,0,0,0,0,0,0,22,68,42,0,0,0,286,0,0,0,0,0,0,0,0,3
19,10413,הוד השרון,9700,45,7,0,708,548,3,545,39,0,3,0,0,0,1,14,0,0,0,0,0,0,0,1,17,69,59,0,0,0,334,0,1,0,0,0,0,0,0,7
19,10415,הוד השרון,9700,47,12,0,637,520,0,520,35,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,16,60,49,0,0,0,348,0,0,0,0,0,0,0,0,2
5,2004,היוגב,684,1,1,0,562,431,3,428,52,0,2,1,0,0,6,12,0,1,0,0,0,0,0,1,12,20,28,0,0,0,287,0,1,0,0,0,0,0,0,5
15,7459,הרצליה,6400,5,9,0,670,486,0,486,26,12,0,0,0,0,0,10,0,1,0,0,0,0,0,6,14,199,21,0,1,0,161,0,0,0,0,0,0,0,0,35
15,7467,הרצליה,6400,18,19,0,413,298,0,298,25,1,2,0,0,0,0,6,0,0,0,0,0,0,0,6,8,25,41,0,0,0,182,0,0,0,0,0,0,0,0,2
15,7470,הרצליה,6400,21,25,0,633,459,2,457,17,45,2,2,0,0,0,51,0,1,0,0,0,0,0,9,14,152,18,0,0,0,98,0,1,0,0,0,0,0,0,47
15,7482,הרצליה,6400,30,19,0,492,359,0,359,20,5,0,0,0,0,0,12,0,0,0,0,0,0,0,1,21,65,39,0,0,0,193,0,0,0,0,0,0,0,0,3
15,7483,הרצליה,6400,31,19,0,530,407,0,407,24,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,15,55,50,0,0,0,251,0,0,0,0,0,0,0,0,1
15,7521,הרצליה,6400,63,11,0,692,497,0,497,50,6,3,0,0,0,0,13,0,0,0,0,0,0,0,4,32,69,55,0,0,0,259,0,0,0,0,0,0,0,0,6
15,7550,הרצליה,6400,102,49,0,634,303,6,297,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,17,84,10,0,0,0,144,0,2,0,0,0,0,0,0,12
15,7554,הרצליה,6400,104.3,23,0,636,289,1,288,12,5,1,0,0,0,0,16,0,1,0,0,0,0,0,2,29,85,18,0,0,0,117,0,0,0,0,0,0,0,0,2
15,7556,הרצליה,6400,104.5,23,0,636,288,3,285,16,1,0,0,0,0,0,10,0,1,0,0,0,0,0,2,32,75,24,0,0,0,111,0,1,0,0,0,0,0,0,12
15,7557,הרצליה,6400,104.6,23,0,635,325,0,325,14,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,34,79,14,0,0,0,167,0,0,0,0,0,0,0,0,1
15,7571,הרצליה,6400,123,17,0,527,325,3,322,24,0,1,0,0,0,1,17,0,0,0,0,0,0,0,1,25,74,19,0,0,0,153,0,0,0,0,0,0,0,0,7
15,7578,הרצליה,6400,130,55,0,636,394,3,391,23,2,1,0,0,0,0,13,0,0,0,0,0,0,0,2,24,97,26,0,0,0,194,0,0,0,0,0,0,0,0,9
15,7579,הרצליה,6400,131,55,0,681,517,2,515,32,3,2,0,0,0,1,8,0,0,0,0,0,0,0,1,20,82,47,0,0,0,315,0,0,0,0,0,0,0,0,4
15,7588,הרצליה,6400,152,44,0,640,469,1,468,24,2,0,0,0,0,1,7,0,0,0,0,0,0,0,1,32,93,46,0,0,0,260,0,0,0,0,0,0,0,0,2
9,3876,זכרון יעקב,9300,4,2,0,729,489,2,487,32,0,1,2,0,0,0,17,0,0,0,0,0,0,0,2,25,89,47,0,0,0,266,0,0,0,0,0,0,0,0,6
9,3884,זכרון יעקב,9300,12,7,0,775,585,3,582,53,3,0,0,0,0,0,33,0,0,0,0,0,0,0,3,25,75,76,0,0,0,305,0,0,0,0,0,0,0,0,9
9,3885,זכרון יעקב,9300,13,8,0,611,432,0,432,31,0,1,0,0,0,1,27,0,0,0,0,0,0,0,2,18,77,43,0,0,0,225,1,0,0,0,0,0,0,0,6
9,3886,זכרון יעקב,9300,14,4,0,699,488,1,487,49,8,0,1,0,0,1,34,0,1,0,0,0,0,0,13,20,84,56,0,0,0,219,0,0,0,0,0,0,0,0,1
9,3898,חדרה,6500,1.2,2,0,613,406,0,406,22,12,1,0,0,0,0,19,0,2,0,0,0,0,1,11,28,126,7,0,0,0,105,0,0,0,0,0,0,0,0,72
